date,team,opponent,GF,GA,pre_rating_team,pre_rating_opponent,did_score_team,fail_to_score_team,did_receive_goal_team,not_receive_goal_team,GF_last_5_team,GA_last_5_team,qatar,magic_johnson_team,rating_team,did_score_opponent,fail_to_score_opponent,did_receive_goal_opponent,not_receive_goal_opponent,GF_last_5_opponent,GA_last_5_opponent,magic_johnson_opponent,rating_opponent
2022-03-29,Switzerland,Kosovo,1,1,1907,1501,5,0,2,3,12,3,FALSE,0.911905307603424,1882,3,2,4,1,7,8,0.0880946923965764,1526
2021-11-15,Switzerland,Bulgaria,4,0,1936,1573,3,2,1,4,7,1,FALSE,0.889887842181133,1943,5,0,4,1,9,6,0.110112157818867,1566
2021-10-09,Switzerland,Northern Ireland,2,0,1916,1617,3,2,3,2,6,5,FALSE,0.848281068712712,1925,3,2,2,3,8,2,0.151718931287288,1608
2021-09-05,Switzerland,Italy,0,0,1928,2069,4,1,5,0,9,9,FALSE,0.307536607420482,1940,5,0,5,0,7,5,0.692463392579518,2057
2021-09-01,Switzerland,Greece,2,1,1913,1726,4,1,5,0,8,9,FALSE,0.745823208350499,1928,5,0,5,0,7,5,0.254176791649501,1711
2021-06-20,Switzerland,Turkey,3,1,1896,1747,4,1,4,1,13,7,FALSE,0.702182602090521,1914,2,3,3,2,4,6,0.297817397909479,1729
2021-06-12,Switzerland,Wales,1,1,1926,1854,5,0,3,2,16,4,FALSE,0.602158093174717,1920,3,2,2,3,3,6,0.397841906825283,1860
2021-06-03,Switzerland,Liechtenstein,7,0,1917,1081,5,0,4,1,10,5,FALSE,0.991937231481326,1917,2,3,5,0,2,14,0.00806276851867355,1081
2021-05-30,Switzerland,United States,2,1,1896,1796,5,0,4,1,9,6,FALSE,0.640064999802885,1918,5,0,3,2,25,4,0.359935000197115,1774
2021-03-31,Switzerland,Finland,3,2,1871,1740,5,0,4,1,9,7,FALSE,0.680070675737222,1890,5,0,4,1,8,7,0.319929324262779,1721
2021-03-28,Switzerland,Lithuania,1,0,1854,1373,4,1,5,0,8,8,FALSE,0.940969617039471,1858,2,3,4,1,4,8,0.059030382960529,1369
2020-11-14,Switzerland,Spain,1,1,1829,1980,4,1,5,0,6,9,FALSE,0.295415407337279,1841,3,2,2,3,6,2,0.704584592662721,1968
2020-10-07,Switzerland,Croatia,1,2,1854,1890,4,1,5,0,9,7,FALSE,0.44837645268904,1827,5,0,5,0,9,13,0.551623547310961,1917
2020-09-06,Switzerland,Germany,1,1,1829,1962,4,1,5,0,9,8,FALSE,0.317429614525228,1840,4,1,4,1,7,8,0.682570385474772,1951
2022-06-01,Syria,Tajikistan,1,0,1429,1293,3,2,4,1,5,7,FALSE,0.686300257683313,1448,4,1,3,2,7,6,0.313699742316688,1274
2021-12-03,Syria,Tunisia,2,0,1389,1628,4,1,5,0,5,11,FALSE,0.201685255845022,1437,3,2,3,2,11,3,0.798314744154978,1580
2022-11-17,Tajikistan,Russia,0,0,1317,1765,3,2,1,4,7,1,FALSE,0.0705090956252296,1343,4,1,3,2,11,3,0.92949090437477,1739
2022-09-22,Tajikistan,Trinidad and Tobago,2,1,1305,1350,3,2,1,4,6,1,FALSE,0.435599509759579,1339,5,0,2,3,9,3,0.564400490240421,1316
2022-06-11,Tajikistan,Singapore,1,0,1276,1133,3,2,3,2,6,3,FALSE,0.694909712729503,1294,4,1,4,1,7,9,0.305090287270497,1115
2022-06-08,Tajikistan,Myanmar,4,0,1266,966,3,2,3,2,6,3,FALSE,0.849020442788677,1275,2,3,3,2,4,9,0.150979557211323,957
2022-03-29,Tajikistan,Kyrgyzstan,1,0,1271,1290,4,1,4,1,8,8,FALSE,0.472684026993507,1303,5,0,4,1,10,9,0.527315973006493,1258
2022-03-25,Tajikistan,Uganda,1,1,1259,1427,3,2,3,2,7,7,FALSE,0.275461757157464,1272,4,1,4,1,7,7,0.724538242842536,1414
2021-06-15,Tajikistan,Myanmar,4,0,1292,1045,4,1,2,3,7,6,FALSE,0.80562769404365,1304,2,3,4,1,4,22,0.19437230595635,1033
2021-05-29,Tajikistan,Thailand,2,2,1275,1345,3,2,2,3,6,5,FALSE,0.400603203290743,1281,3,2,3,2,6,4,0.599396796709257,1339
2021-02-05,Tajikistan,Jordan,1,0,1158,1480,2,3,5,0,3,13,FALSE,0.135452994588696,1210,3,2,2,3,4,3,0.864547005411304,1428
2022-06-08,Tanzania,Algeria,0,2,1326,1688,4,1,5,0,6,6,FALSE,0.110677486289053,1319,4,1,3,2,5,6,0.889322513710947,1695
2022-03-29,Tanzania,Sudan,1,1,1345,1286,3,2,4,1,5,7,FALSE,0.584100958813678,1340,1,4,2,3,1,4,0.415899041186322,1291
2022-03-23,Tanzania,Central African Republic,3,1,1330,1271,2,3,4,1,2,7,FALSE,0.584100958813678,1355,3,2,4,1,3,8,0.415899041186322,1246
2021-12-09,Tanzania,Uganda,0,2,1351,1453,3,2,4,1,5,7,FALSE,0.35728693116738,1330,3,2,2,3,3,2,0.64271306883262,1474
2021-11-11,Tanzania,Democratic Republic of Congo,0,3,1406,1435,4,1,3,2,7,4,FALSE,0.458362297285237,1378,4,1,4,1,5,4,0.541637702714763,1463
2022-09-25,Thailand,Trinidad and Tobago,2,1,1374,1318,4,1,3,2,7,5,FALSE,0.579899760357882,1399,5,0,3,2,9,5,0.420100239642119,1293
2022-09-22,Thailand,Malaysia,1,1,1404,1201,4,1,2,3,7,4,FALSE,0.762884980305254,1388,5,0,3,2,14,4,0.237115019694746,1217
2022-06-11,Thailand,Sri Lanka,2,0,1438,742,5,0,2,3,9,3,FALSE,0.982128204627738,1439,3,2,5,0,6,9,0.0178717953722618,741
2022-06-08,Thailand,Maldives,3,0,1434,910,5,0,2,3,8,3,FALSE,0.953308946947088,1437,4,1,3,2,8,9,0.0466910530529121,907
2022-05-31,Thailand,Bahrain,1,2,1464,1486,5,0,2,3,9,3,FALSE,0.468381702171893,1436,4,1,3,2,6,5,0.531618297828107,1514
2022-05-24,Thailand,Bahrain,3,1,1405,1538,4,1,1,4,9,2,FALSE,0.317429614525228,1446,4,1,3,2,7,3,0.682570385474772,1497
2022-03-27,Thailand,Suriname,1,0,1370,1369,4,1,1,4,10,2,FALSE,0.501439111709153,1400,4,1,4,1,6,6,0.498560888290847,1339
2022-03-24,Thailand,Nepal,2,0,1366,1004,4,1,1,4,10,2,FALSE,0.889322513710947,1373,3,2,3,2,3,5,0.110677486289053,997
2021-12-29,Thailand,Indonesia,4,0,1361,1217,4,1,1,4,10,1,FALSE,0.6961287704296,1379,4,1,4,1,14,5,0.3038712295704,1199
2021-12-26,Thailand,Vietnam,0,0,1353,1327,5,0,1,4,12,1,FALSE,0.537347317166493,1351,3,2,1,4,9,2,0.462652682833507,1329
2021-12-23,Thailand,Vietnam,2,0,1315,1360,4,1,2,3,10,2,FALSE,0.435599509759579,1349,3,2,1,4,9,1,0.564400490240421,1326
2021-12-14,Thailand,Philippines,2,1,1270,1119,4,1,3,2,9,6,FALSE,0.704584592662721,1288,4,1,3,2,12,5,0.295415407337279,1101
2021-12-11,Thailand,Myanmar,4,0,1254,971,4,1,4,1,6,10,FALSE,0.836043425542047,1264,3,2,4,1,4,13,0.163956574457953,961
2021-12-05,Thailand,East Timor,2,0,1261,633,4,1,5,0,6,12,FALSE,0.973790100527118,1263,4,1,5,0,6,21,0.0262098994728823,631
2022-03-24,Togo,Sierra Leone,3,0,1358,1352,4,1,4,1,5,4,FALSE,0.508633835821083,1387,2,3,4,1,4,6,0.491366164178917,1323
2022-06-13,Trinidad and Tobago,Saint Vincent and the Grenadines,4,1,1344,1032,5,0,2,3,6,3,FALSE,0.857663318553857,1353,3,2,5,0,4,10,0.142336681446143,1023
2022-03-29,Trinidad and Tobago,Guyana,1,1,1378,1171,2,3,3,2,10,8,FALSE,0.767024918145021,1362,3,2,2,3,7,6,0.232975081854979,1187
2022-03-25,Trinidad and Tobago,Barbados,9,0,1369,1070,2,3,4,1,2,9,FALSE,0.848281068712712,1378,3,2,4,1,3,13,0.151718931287288,1061
2021-07-02,Trinidad and Tobago,Montserrat,6,1,1402,871,3,2,2,3,6,8,FALSE,0.955070120057404,1405,5,0,3,2,11,4,0.0449298799425962,868
2022-11-26,Tunisia,Australia,,,1755,1739,4,1,1,4,7,5,TRUE,0.523009587297562,,4,1,2,3,6,5,0.476990412702438,
2022-11-22,Tunisia,Denmark,0,0,1728,1968,5,0,1,4,9,5,TRUE,0.200760008913102,1746,4,1,3,2,7,4,0.799239991086898,1950
2022-06-02,Tunisia,Equatorial Guinea,4,0,1612,1445,2,3,2,3,2,2,FALSE,0.723387869439171,1629,2,3,2,3,2,6,0.276612130560829,1428
2022-03-29,Tunisia,Mali,0,0,1610,1596,3,2,2,3,6,2,FALSE,0.520136722035817,1609,3,2,2,3,4,2,0.479863277964184,1597
2022-01-23,Tunisia,Nigeria,1,0,1587,1691,2,3,3,2,5,4,FALSE,0.354647549560618,1626,5,0,2,3,9,2,0.645352450439383,1652
2022-01-16,Tunisia,Mauritania,4,0,1627,1343,3,2,3,2,4,4,FALSE,0.836830966002895,1637,2,3,4,1,3,4,0.163169033997105,1333
2021-12-15,Tunisia,Egypt,1,0,1640,1679,4,1,4,1,11,5,FALSE,0.444109038883147,1673,5,0,3,2,12,3,0.555890961116853,1646
2021-12-10,Tunisia,Oman,2,1,1610,1526,3,2,4,1,9,5,FALSE,0.618584122089031,1633,4,1,4,1,6,5,0.381415877910969,1503
2021-12-06,Tunisia,United Arab Emirates,1,0,1587,1534,2,3,4,1,8,5,FALSE,0.57568695237643,1612,4,1,3,2,6,4,0.42431304762357,1509
2021-11-30,Tunisia,Mauritania,5,1,1620,1343,3,2,2,3,8,2,FALSE,0.831253915652047,1630,1,4,4,1,1,9,0.168746084347953,1333
2021-11-16,Tunisia,Zambia,3,1,1617,1442,3,2,1,4,8,1,FALSE,0.732507289755668,1633,3,2,4,1,7,6,0.267492710244332,1426
2021-06-15,Tunisia,Mali,1,0,1632,1537,4,1,4,1,9,6,FALSE,0.633407700071168,1654,3,2,4,1,4,4,0.366592299928832,1515
2022-11-19,Turkey,Czechia,2,1,1698,1793,5,0,3,2,10,6,FALSE,0.366592299928832,1736,2,3,4,1,6,10,0.633407700071168,1755
2022-11-16,Turkey,Scotland,2,1,1659,1766,5,0,2,3,14,5,FALSE,0.350705052889036,1698,3,2,3,2,9,5,0.649294947110963,1727
2022-09-22,Turkey,Luxembourg,3,3,1726,1397,5,0,1,4,16,3,FALSE,0.869196865455054,1704,3,2,3,2,5,5,0.130803134544946,1419
2022-06-14,Turkey,Lithuania,2,0,1724,1259,5,0,2,3,15,6,FALSE,0.935641005968218,1728,2,3,5,0,3,12,0.0643589940317823,1255
2022-06-04,Turkey,Faroe Islands,4,0,1709,1248,5,0,4,1,13,8,FALSE,0.934240473414462,1713,3,2,3,2,4,7,0.0657595265855382,1244
2022-03-29,Turkey,Italy,2,3,1718,1977,5,0,4,1,12,6,FALSE,0.183783103424397,1707,3,2,4,1,4,5,0.816216896575603,1988
2021-11-13,Turkey,Gibraltar,6,0,1713,1061,5,0,4,1,9,10,FALSE,0.977094665303013,1714,2,3,5,0,2,20,0.022905334696987,1060
2021-10-08,Turkey,Norway,1,1,1710,1740,4,1,4,1,7,13,FALSE,0.456933507977788,1713,5,0,3,2,10,4,0.543066492022212,1737
2021-09-01,Turkey,Montenegro,2,2,1734,1517,2,3,3,2,3,8,FALSE,0.777153105314726,1717,3,2,4,1,7,6,0.222846894685274,1534
2021-06-03,Turkey,Moldova,2,0,1775,1233,4,1,3,2,12,6,FALSE,0.957710341602375,1778,2,3,5,0,2,16,0.0422896583976254,1230
2021-05-27,Turkey,Azerbaijan,2,1,1814,1370,4,1,4,1,13,9,FALSE,0.927966841496157,1818,2,3,3,2,2,5,0.0720331585038426,1366
2021-03-30,Turkey,Latvia,3,3,1845,1232,4,1,4,1,13,9,FALSE,0.971493755013794,1817,4,1,3,2,10,5,0.0285062449862065,1260
2021-03-24,Turkey,Netherlands,4,2,1775,1977,4,1,5,0,9,10,FALSE,0.238157890082064,1821,4,1,4,1,7,4,0.761842109917936,1931
2020-11-11,Turkey,Croatia,3,3,1702,1915,3,2,4,1,6,7,FALSE,0.226860086923233,1718,5,0,5,0,8,12,0.773139913076767,1899
2020-10-14,Turkey,Serbia,2,2,1698,1752,2,3,3,2,4,5,FALSE,0.422907524174671,1703,3,2,4,1,7,6,0.577092475825329,1747
2020-09-03,Turkey,Hungary,0,1,1700,1609,1,4,3,2,3,5,FALSE,0.628044805621942,1662,4,1,3,2,9,5,0.371955194378058,1647
2018-11-20,Turkey,Ukraine,0,0,1691,1799,2,3,4,1,4,7,FALSE,0.349395372066128,1700,5,0,3,2,6,6,0.650604627933873,1790
2018-11-17,Turkey,Sweden,0,1,1711,1790,3,2,4,1,5,7,FALSE,0.388229499218936,1688,2,3,4,1,3,8,0.611770500781064,1813
2022-06-08,Uganda,Niger,1,1,1378,1250,3,2,5,0,4,11,FALSE,0.676301669492737,1367,5,0,5,0,11,7,0.323698330507263,1261
2022-01-18,Uganda,Moldova,3,2,1479,1173,4,1,3,2,5,3,FALSE,0.853394622111882,1488,3,2,5,0,3,14,0.146605377888118,1164
2021-11-11,Uganda,Kenya,1,1,1453,1361,3,2,1,4,3,2,FALSE,0.629388547217502,1445,2,3,4,1,3,8,0.370611452782498,1369
2021-10-10,Uganda,Rwanda,1,0,1418,1323,3,2,2,3,4,5,FALSE,0.633407700071168,1440,3,2,3,2,8,3,0.366592299928832,1301
2022-06-11,Ukraine,Armenia,3,0,1814,1563,4,1,3,2,7,3,FALSE,0.809207997485838,1825,3,2,3,2,3,15,0.190792002514162,1552
2021-11-11,Ukraine,Bulgaria,1,1,1808,1553,5,0,5,0,7,6,FALSE,0.812737681636535,1789,5,0,4,1,9,6,0.187262318363465,1572
2021-10-12,Ukraine,Bosnia and Herzegovina,1,1,1826,1648,4,1,5,0,6,9,FALSE,0.735877444101476,1812,4,1,3,2,6,5,0.264122555898524,1662
2021-09-04,Ukraine,France,1,1,1775,2036,3,2,5,0,6,9,FALSE,0.182062368941884,1794,5,0,4,1,8,7,0.817937631058116,2017
2021-06-29,Ukraine,Sweden,2,1,1777,1920,4,1,3,2,9,5,FALSE,0.305090287270497,1819,4,1,2,3,9,3,0.694909712729503,1878
2021-06-17,Ukraine,North Macedonia,2,1,1789,1597,5,0,3,2,9,5,FALSE,0.751240793533711,1804,5,0,3,2,13,5,0.248759206466289,1582
2021-06-07,Ukraine,Cyprus,4,0,1803,1400,5,0,4,1,5,4,FALSE,0.910508084049228,1808,1,4,3,2,1,6,0.0894919159507723,1395
2021-06-03,Ukraine,Northern Ireland,1,0,1771,1568,5,0,5,0,5,7,FALSE,0.762884980305254,1785,3,2,3,2,5,5,0.237115019694746,1554
2021-05-23,Ukraine,Bahrain,1,1,1806,1513,4,1,5,0,4,8,FALSE,0.843782247924293,1785,5,0,4,1,11,5,0.156217752075707,1534
2021-03-31,Ukraine,Kazakhstan,1,1,1835,1332,4,1,4,1,4,7,FALSE,0.947623574470587,1808,2,3,4,1,2,9,0.0523764255294125,1359
2021-03-28,Ukraine,Finland,1,1,1840,1735,4,1,4,1,4,8,FALSE,0.646668842325615,1831,5,0,3,2,8,6,0.353331157674385,1744
2020-10-13,Ukraine,Spain,1,0,1762,2029,3,2,4,1,4,14,FALSE,0.176975371078268,1811,4,1,1,4,7,1,0.823024628921732,1980
2020-10-10,Ukraine,Germany,1,2,1788,1923,3,2,4,1,4,16,FALSE,0.31494039100665,1769,5,0,4,1,10,7,0.68505960899335,1942
2018-10-16,Ukraine,Czechia,1,0,1827,1707,4,1,3,2,8,3,FALSE,0.666139424583122,1847,4,1,4,1,5,12,0.333860575416878,1687
2022-11-16,United Arab Emirates,Argentina,0,5,1475,2124,3,2,4,1,3,8,FALSE,0.0232950364735793,1474,5,0,1,4,15,1,0.976704963526421,2125
2022-03-29,United Arab Emirates,Korea Republic,1,0,1474,1843,1,4,4,1,2,8,FALSE,0.106773087174209,1528,5,0,1,4,14,1,0.893226912825791,1789
2022-01-27,United Arab Emirates,Syria,2,0,1486,1402,3,2,3,2,4,7,FALSE,0.618584122089031,1509,4,1,4,1,5,8,0.381415877910969,1379
2021-12-03,United Arab Emirates,Mauritania,1,0,1517,1335,3,2,4,1,5,5,FALSE,0.74032841951483,1533,2,3,4,1,2,13,0.25967158048517,1319
2021-11-30,United Arab Emirates,Syria,2,1,1495,1409,3,2,4,1,4,5,FALSE,0.621296723122455,1518,4,1,5,0,5,10,0.378703276877545,1386
2021-06-15,United Arab Emirates,Vietnam,3,2,1522,1395,5,0,2,3,23,2,FALSE,0.675040201040299,1541,5,0,4,1,12,5,0.324959798959701,1376
2021-06-11,United Arab Emirates,Indonesia,5,0,1512,1158,4,1,2,3,18,2,FALSE,0.884707816491164,1519,3,2,4,1,5,12,0.115292183508836,1151
2021-06-07,United Arab Emirates,Thailand,3,1,1501,1315,4,1,2,3,16,4,FALSE,0.744730406865035,1516,4,1,5,0,7,11,0.255269593134965,1300
2021-06-03,United Arab Emirates,Malaysia,4,0,1501,1123,4,1,3,2,15,6,FALSE,0.898068279011026,1507,3,2,5,0,5,11,0.101931720988974,1117
2021-05-24,United Arab Emirates,Jordan,5,1,1458,1497,4,1,3,2,11,7,FALSE,0.444109038883147,1491,2,3,3,2,3,4,0.555890961116853,1464
2021-03-29,United Arab Emirates,India,6,0,1450,1243,3,2,4,1,5,9,FALSE,0.767024918145021,1464,3,2,3,2,3,5,0.232975081854979,1229
2021-01-12,United Arab Emirates,Iraq,0,0,1441,1621,4,1,4,1,7,9,FALSE,0.261890967459581,1455,3,2,2,3,5,2,0.738109032540419,1607
2020-11-16,United Arab Emirates,Bahrain,1,3,1462,1499,3,2,3,2,6,6,FALSE,0.446953104830538,1435,5,0,1,4,14,1,0.553046895169462,1526
2022-06-10,United States,Grenada,5,0,1846,1119,2,3,2,3,8,3,FALSE,0.985005273266242,1847,3,2,4,1,4,9,0.0149947267337584,1118
2022-06-05,United States,Uruguay,0,0,1831,1959,3,2,2,3,11,3,FALSE,0.323698330507263,1842,5,0,1,4,11,1,0.676301669492737,1948
2022-06-01,United States,Morocco,3,0,1811,1719,2,3,3,2,8,5,FALSE,0.629388547217502,1833,5,0,5,0,10,7,0.370611452782498,1697
2022-03-27,United States,Panama,5,1,1839,1616,3,2,1,4,5,2,FALSE,0.783077443409676,1852,3,2,5,0,5,6,0.216922556590324,1603
2022-02-02,United States,Honduras,3,0,1843,1445,4,1,2,3,5,3,FALSE,0.908134935731807,1849,3,2,5,0,4,11,0.0918650642681929,1439
2022-01-27,United States,El Salvador,1,0,1857,1500,4,1,3,2,6,3,FALSE,0.886457623663951,1864,3,2,5,0,3,6,0.113542376336049,1493
2021-12-18,United States,Bosnia and Herzegovina,1,0,1838,1616,4,1,3,2,7,3,FALSE,0.782098016131319,1851,4,1,4,1,6,8,0.217901983868681,1603
2021-11-12,United States,Mexico,2,0,1817,1849,4,1,4,1,9,4,FALSE,0.454078077219516,1850,5,0,3,2,9,5,0.545921922780484,1816
2021-10-13,United States,Costa Rica,2,1,1811,1623,3,2,3,2,7,3,FALSE,0.746912921428943,1826,2,3,3,2,3,3,0.253087078571057,1608
2021-10-07,United States,Jamaica,2,0,1865,1533,4,1,2,3,7,2,FALSE,0.871147798404556,1873,2,3,5,0,2,8,0.128852201595444,1525
2021-09-05,United States,Canada,1,1,1873,1689,4,1,0,5,4,0,FALSE,0.74253555894307,1858,4,1,4,1,8,5,0.25746444105693,1704
2021-08-01,United States,Mexico,1,0,1873,1912,5,0,1,4,10,1,FALSE,0.444109038883147,1906,4,1,1,4,9,1,0.555890961116853,1879
2021-07-29,United States,Qatar,1,0,1869,1717,5,0,1,4,13,1,FALSE,0.705781359712003,1887,5,0,2,3,13,5,0.294218640287998,1699
2021-07-25,United States,Jamaica,1,0,1867,1590,5,0,2,3,15,3,FALSE,0.831253915652047,1877,4,1,4,1,6,7,0.168746084347953,1580
2021-06-09,United States,Costa Rica,4,0,1818,1599,5,0,4,1,11,6,FALSE,0.77914062081947,1831,2,3,3,2,3,4,0.22085937918053,1586
2021-06-06,United States,Mexico,3,2,1781,1905,5,0,3,2,15,4,FALSE,0.328759419184168,1821,3,2,2,3,5,2,0.671240580815832,1865
2021-06-03,United States,Honduras,1,0,1772,1517,5,0,3,2,20,4,FALSE,0.812737681636535,1783,5,0,5,0,5,10,0.187262318363465,1506
2020-11-16,United States,Panama,6,2,1762,1626,2,3,3,2,2,5,FALSE,0.686300257683313,1781,3,2,1,4,4,1,0.313699742316688,1607
2020-02-01,United States,Costa Rica,1,0,1746,1726,3,2,4,1,4,9,FALSE,0.528750563892269,1774,4,1,5,0,9,13,0.471249436107731,1698
2022-09-27,Uruguay,Canada,2,0,1909,1743,3,2,1,4,10,1,FALSE,0.722234533649171,1926,4,1,2,3,11,3,0.277765466350829,1726
2022-06-11,Uruguay,Panama,5,0,1946,1656,4,1,1,4,10,1,FALSE,0.841492366923242,1956,5,0,2,3,11,8,0.158507633076758,1646
2022-06-02,Uruguay,Mexico,3,0,1934,1855,4,1,2,3,8,4,FALSE,0.611770500781064,1957,3,2,1,4,5,1,0.388229499218936,1832
2022-03-24,Uruguay,Peru,1,0,1881,1872,3,2,4,1,6,9,FALSE,0.512949144892864,1910,5,0,3,2,8,3,0.487050855107136,1843
2022-02-01,Uruguay,Venezuela,4,1,1866,1710,2,3,4,1,2,11,FALSE,0.710540012369838,1883,3,2,5,0,7,8,0.289459987630162,1693
2021-11-12,Uruguay,Argentina,0,1,1913,2088,3,2,3,2,6,9,FALSE,0.267492710244332,1897,4,1,1,4,10,1,0.732507289755668,2104
2021-10-07,Uruguay,Colombia,0,0,1952,1918,4,1,2,3,7,3,FALSE,0.548774335859742,1949,5,0,5,0,9,6,0.451225664140258,1921
2021-09-09,Uruguay,Ecuador,1,0,1930,1820,4,1,2,3,8,3,FALSE,0.65321716721887,1951,3,2,3,2,5,6,0.34678283278113,1799
2021-09-05,Uruguay,Bolivia,4,2,1919,1610,4,1,2,3,5,2,FALSE,0.855542074892697,1928,3,2,5,0,3,11,0.144457925107303,1601
2021-06-28,Uruguay,Paraguay,1,0,1909,1814,2,3,2,3,3,2,FALSE,0.633407700071168,1931,2,3,3,2,5,4,0.366592299928832,1792
2021-06-24,Uruguay,Bolivia,2,0,1890,1593,1,4,3,2,1,4,FALSE,0.846793403072681,1899,4,1,5,0,6,8,0.153206596927319,1584
2021-06-03,Uruguay,Paraguay,0,0,1907,1745,3,2,4,1,7,8,FALSE,0.717591723191531,1894,5,0,4,1,7,6,0.282408276808469,1758
2020-11-17,Uruguay,Brazil,0,2,1898,2164,3,2,4,1,7,7,FALSE,0.177815388846498,1887,5,0,1,4,12,2,0.822184611153502,2175
2018-09-07,Uruguay,Mexico,4,1,1942,1854,4,1,2,3,7,3,FALSE,0.624001758617667,1965,2,3,4,1,3,8,0.375998241382333,1831
2022-06-14,Uzbekistan,Thailand,2,0,1540,1435,5,0,2,3,17,3,FALSE,0.646668842325615,1561,5,0,2,3,10,3,0.353331157674385,1414
2022-06-11,Uzbekistan,Maldives,4,0,1531,904,4,1,3,2,13,4,FALSE,0.973642777274487,1533,3,2,3,2,7,9,0.0263572227255133,902
2022-06-08,Uzbekistan,Sri Lanka,3,0,1531,740,3,2,4,1,10,7,FALSE,0.989578024630969,1532,4,1,5,0,10,10,0.0104219753690314,739
2022-03-29,Uzbekistan,Uganda,4,2,1506,1419,3,2,4,1,11,6,FALSE,0.622650195787262,1529,4,1,5,0,6,8,0.377349804212738,1396
2021-10-09,Uzbekistan,Malaysia,5,1,1529,1133,4,1,3,2,11,6,FALSE,0.907169936152715,1535,2,3,4,1,2,12,0.0928300638472852,1127
2021-06-07,Uzbekistan,Singapore,5,0,1542,1086,3,2,4,1,7,5,FALSE,0.932449971003424,1546,2,3,5,0,7,10,0.0675500289965762,1082
2021-05-30,Uzbekistan,Thailand,4,1,1525,1337,3,2,4,1,5,5,FALSE,0.746912921428943,1540,3,2,3,2,7,5,0.253087078571057,1322
2021-03-29,Uzbekistan,Iraq,0,1,1553,1621,4,1,4,1,6,6,FALSE,0.403370826694226,1529,3,2,2,3,5,2,0.596629173305774,1645
2021-02-15,Uzbekistan,Jordan,2,0,1520,1450,4,1,5,0,6,7,FALSE,0.599396796709257,1544,3,2,2,3,4,2,0.400603203290743,1426
2020-10-08,Uzbekistan,IR Iran,1,2,1574,1830,2,3,3,2,4,6,FALSE,0.186387789494413,1563,5,0,4,1,7,4,0.813612210505587,1841
2020-09-03,Uzbekistan,Tajikistan,2,1,1565,1198,2,3,2,3,4,5,FALSE,0.892123913943227,1571,2,3,3,2,3,8,0.107876086056773,1192
2022-11-20,Venezuela,Syria,2,1,1676,1390,4,1,2,3,8,3,FALSE,0.838396907386943,1686,2,3,4,1,2,5,0.161603092613057,1380
2022-09-27,Venezuela,United Arab Emirates,4,0,1658,1488,2,3,3,2,2,5,FALSE,0.726830072276731,1674,3,2,4,1,3,5,0.273169927723269,1472
2022-06-09,Venezuela,Saudi Arabia,1,0,1679,1635,3,2,4,1,6,9,FALSE,0.562984728103596,1705,3,2,3,2,3,4,0.437015271896404,1609
2022-03-29,Venezuela,Colombia,0,1,1676,1867,3,2,5,0,6,11,FALSE,0.249836518171358,1661,2,3,3,2,5,3,0.750163481828642,1882
2022-01-28,Venezuela,Bolivia,4,1,1667,1717,3,2,5,0,4,10,FALSE,0.428536882591619,1701,4,1,1,4,13,3,0.571463117408381,1683
2021-11-16,Venezuela,Peru,1,2,1679,1810,3,2,5,0,4,10,FALSE,0.319929324262779,1660,2,3,3,2,5,4,0.680070675737222,1829
2021-10-10,Venezuela,Ecuador,2,1,1686,1813,3,2,5,0,3,10,FALSE,0.324959798959701,1727,2,3,2,3,5,4,0.675040201040299,1772
2021-10-07,Venezuela,Brazil,1,3,1691,2136,3,2,5,0,4,9,FALSE,0.0716493179865538,1687,4,1,1,4,5,1,0.928350682013446,2140
2021-09-02,Venezuela,Argentina,1,3,1752,2060,1,4,3,2,2,6,FALSE,0.14517082246824,1743,5,0,2,3,10,2,0.85482917753176,2069
2021-06-08,Venezuela,Uruguay,0,0,1707,1902,2,3,5,0,3,9,FALSE,0.245545958057814,1722,3,2,3,2,7,7,0.754454041942187,1887
2020-11-17,Venezuela,Chile,2,1,1712,1858,2,3,5,0,2,7,FALSE,0.301441373581977,1754,5,0,4,1,11,8,0.698558626418023,1816
2022-09-27,Vietnam,India,3,0,1406,1230,4,1,3,2,10,3,FALSE,0.733633702413807,1422,4,1,3,2,9,4,0.266366297586193,1214
2022-09-21,Vietnam,Singapore,4,0,1395,1122,3,2,4,1,6,7,FALSE,0.82799938026117,1405,3,2,4,1,9,7,0.17200061973883,1112
2022-06-01,Vietnam,Afghanistan,2,0,1383,1180,2,3,4,1,4,7,FALSE,0.762884980305254,1397,5,0,4,1,5,5,0.237115019694746,1166
2022-03-24,Vietnam,Oman,0,1,1371,1500,2,3,3,2,7,7,FALSE,0.322439419914899,1352,4,1,4,1,7,7,0.677560580085101,1519
2022-02-01,Vietnam,China,3,1,1324,1495,1,4,2,3,4,6,FALSE,0.272028486455804,1368,4,1,5,0,7,9,0.727971513544196,1451
2021-12-19,Vietnam,Cambodia,4,0,1351,871,2,3,2,3,5,2,FALSE,0.940649056897232,1355,5,0,3,2,9,8,0.0593509431027676,867
2021-12-12,Vietnam,Malaysia,3,0,1346,1205,3,2,4,1,5,8,FALSE,0.692463392579518,1364,4,1,3,2,9,10,0.307536607420482,1187
2021-11-16,Vietnam,Saudi Arabia,0,1,1338,1704,3,2,5,0,4,11,FALSE,0.108431333126633,1331,4,1,2,3,8,3,0.891568666873367,1711
