date,team,rating
2020-09-06,Bulgaria,1552
2020-09-03,Bulgaria,1572
2020-02-26,Bulgaria,1589
2018-11-19,Bulgaria,1632
2018-11-16,Bulgaria,1628
2018-10-16,Bulgaria,1629
2018-10-13,Bulgaria,1667
2018-09-09,Bulgaria,1671
2018-09-06,Bulgaria,1645
2018-03-26,Bulgaria,1621
2018-03-23,Bulgaria,1598
2022-11-19,Burkina Faso,1629
2022-09-27,Burkina Faso,1596
2022-09-23,Burkina Faso,1602
2022-06-07,Burkina Faso,1583
2022-06-03,Burkina Faso,1574
2022-03-29,Burkina Faso,1548
2022-03-24,Burkina Faso,1533
2022-02-05,Burkina Faso,1566
2022-02-02,Burkina Faso,1564
2022-01-29,Burkina Faso,1590
2022-01-23,Burkina Faso,1552
2022-01-17,Burkina Faso,1559
2022-01-13,Burkina Faso,1582
2022-01-09,Burkina Faso,1547
2022-01-02,Burkina Faso,1582
2021-12-30,Burkina Faso,1553
2021-11-16,Burkina Faso,1572
2021-11-12,Burkina Faso,1548
2021-10-11,Burkina Faso,1571
2021-10-08,Burkina Faso,1569
2021-09-07,Burkina Faso,1573
2021-09-02,Burkina Faso,1557
2021-06-12,Burkina Faso,1533
2021-06-05,Burkina Faso,1534
2021-03-29,Burkina Faso,1560
2021-03-24,Burkina Faso,1548
2020-11-16,Burkina Faso,1544
2020-11-12,Burkina Faso,1566
2020-10-12,Burkina Faso,1560
2020-10-09,Burkina Faso,1559
2018-11-18,Burkina Faso,1507
2018-10-16,Burkina Faso,1546
2018-10-13,Burkina Faso,1568
2018-09-08,Burkina Faso,1549
2018-05-27,Burkina Faso,1623
2018-03-27,Burkina Faso,1564
2018-03-22,Burkina Faso,1615
2022-11-16,Burundi,1255
2022-06-09,Burundi,1258
2022-06-04,Burundi,1266
2022-03-29,Burundi,1284
2022-03-26,Burundi,1239
2021-11-13,Burundi,1257
2021-09-07,Burundi,1224
2021-09-04,Burundi,1256
2021-08-29,Burundi,1248
2021-03-30,Burundi,1248
2021-03-26,Burundi,1261
2020-11-15,Burundi,1262
2020-11-11,Burundi,1220
2020-10-11,Burundi,1231
2020-01-25,Burundi,1187
2020-01-23,Burundi,1199
2020-01-18,Burundi,1197
2020-01-16,Burundi,1373
2018-11-16,Burundi,1357
2018-10-16,Burundi,1358
2018-10-12,Burundi,1345
2018-09-08,Burundi,1329
2018-09-02,Burundi,1314
2022-09-22,Cambodia,828
2022-06-14,Cambodia,866
2022-06-11,Cambodia,848
2022-06-08,Cambodia,854
2022-06-02,Cambodia,872
2021-12-19,Cambodia,860
2021-12-15,Cambodia,860
2021-12-09,Cambodia,843
2021-12-06,Cambodia,853
2021-10-12,Cambodia,868
2021-10-09,Cambodia,856
2021-06-11,Cambodia,835
2021-06-07,Cambodia,835
2021-06-03,Cambodia,791
2018-11-24,Cambodia,791
2018-11-20,Cambodia,802
2018-11-12,Cambodia,775
2018-11-08,Cambodia,786
2018-10-16,Cambodia,791
2018-10-12,Cambodia,795
2018-09-10,Cambodia,806
2018-03-27,Cambodia,815
2018-03-21,Cambodia,839
2022-11-18,Cameroon,1612
2022-11-09,Cameroon,1608
2022-09-27,Cameroon,1600
2022-09-23,Cameroon,1598
2022-06-09,Cameroon,1637
2022-03-29,Cameroon,1640
2022-03-25,Cameroon,1597
2022-02-05,Cameroon,1626
2022-02-03,Cameroon,1639
2022-01-29,Cameroon,1638
2022-01-24,Cameroon,1624
2022-01-17,Cameroon,1620
2022-01-13,Cameroon,1634
2022-01-09,Cameroon,1636
2021-11-16,Cameroon,1627
2021-11-13,Cameroon,1588
2021-10-11,Cameroon,1581
2021-10-08,Cameroon,1574
2021-09-06,Cameroon,1549
2021-09-03,Cameroon,1578
2021-06-08,Cameroon,1573
2021-06-04,Cameroon,1591
2021-03-30,Cameroon,1546
2021-03-26,Cameroon,1559
2020-11-16,Cameroon,1601
2020-11-12,Cameroon,1594
2020-10-09,Cameroon,1610
2018-11-20,Cameroon,1597
2018-11-16,Cameroon,1593
2018-10-16,Cameroon,1605
2018-10-12,Cameroon,1632
2018-09-08,Cameroon,1615
2018-05-27,Cameroon,1619
2018-03-25,Cameroon,1658
2022-11-17,Canada,1798
2022-11-11,Canada,1750
2022-09-27,Canada,1761
2022-09-23,Canada,1790
2022-06-13,Canada,1748
2022-06-09,Canada,1804
2022-03-30,Canada,1778
2022-03-27,Canada,1828
2022-03-24,Canada,1798
2022-02-02,Canada,1836
2022-01-30,Canada,1835
2022-01-27,Canada,1794
2021-11-16,Canada,1803
2021-11-12,Canada,1775
2021-10-13,Canada,1761
2021-10-10,Canada,1732
2021-10-07,Canada,1749
2021-09-08,Canada,1740
2021-09-05,Canada,1723
2021-09-02,Canada,1713
2021-07-29,Canada,1721
2021-07-25,Canada,1731
2021-07-18,Canada,1695
2021-07-15,Canada,1709
2021-07-11,Canada,1687
2021-06-15,Canada,1671
2021-06-12,Canada,1653
2021-06-08,Canada,1626
2021-06-05,Canada,1614
2021-03-29,Canada,1612
2021-03-25,Canada,1609
2020-01-15,Canada,1583
2020-01-10,Canada,1609
2020-01-07,Canada,1552
2018-11-18,Canada,1547
2018-10-16,Canada,1538
2018-03-24,Canada,1554
2022-09-23,Cape Verde,1505
2022-06-11,Cape Verde,1467
2022-06-07,Cape Verde,1473
2022-06-03,Cape Verde,1453
2022-03-28,Cape Verde,1477
2022-03-25,Cape Verde,1478
2022-03-23,Cape Verde,1477
2022-01-25,Cape Verde,1470
2022-01-17,Cape Verde,1482
2022-01-13,Cape Verde,1465
2022-01-09,Cape Verde,1492
2021-11-16,Cape Verde,1474
2021-11-13,Cape Verde,1468
2021-10-10,Cape Verde,1462
2021-10-07,Cape Verde,1448
2021-09-07,Cape Verde,1424
2021-09-01,Cape Verde,1432
2021-06-08,Cape Verde,1438
2021-03-30,Cape Verde,1448
2021-03-26,Cape Verde,1438
2020-11-17,Cape Verde,1382
2020-11-12,Cape Verde,1393
2020-10-10,Cape Verde,1388
2020-10-07,Cape Verde,1416
2018-11-17,Cape Verde,1392
2018-10-16,Cape Verde,1411
2018-10-12,Cape Verde,1457
2018-09-09,Cape Verde,1427
2018-06-03,Cape Verde,1419
2018-06-01,Cape Verde,1467
2022-06-09,Cayman Islands,851
2022-06-06,Cayman Islands,862
2022-06-03,Cayman Islands,871
2021-06-08,Cayman Islands,900
2021-06-02,Cayman Islands,876
2021-03-29,Cayman Islands,909
2021-03-24,Cayman Islands,937
2018-11-17,Cayman Islands,955
2018-10-12,Cayman Islands,937
2018-09-29,Cayman Islands,941
2022-06-05,Central African Republic,1272
2022-06-01,Central African Republic,1240
2022-03-26,Central African Republic,1262
2022-03-23,Central African Republic,1245
2021-11-16,Central African Republic,1272
2021-11-13,Central African Republic,1289
2021-10-10,Central African Republic,1307
2021-10-07,Central African Republic,1332
2021-09-06,Central African Republic,1269
2021-09-01,Central African Republic,1298
2021-06-07,Central African Republic,1270
2021-06-04,Central African Republic,1279
2021-03-30,Central African Republic,1307
2021-03-26,Central African Republic,1327
2020-11-17,Central African Republic,1334
2020-11-13,Central African Republic,1324
2018-11-18,Central African Republic,1325
2018-10-16,Central African Republic,1341
2018-10-12,Central African Republic,1318
2018-09-09,Central African Republic,1317
2018-05-30,Central African Republic,1358
2018-05-27,Central African Republic,1311
2018-03-27,Central African Republic,1337
2018-03-23,Central African Republic,1295
2022-03-29,Chad,1196
2022-03-23,Chad,1172
2020-11-15,Chad,1194
2020-11-11,Chad,1167
2020-10-10,Chad,1166
2020-09-25,Chad,1179
2022-11-20,Chile,1688
2022-11-16,Chile,1682
2022-09-27,Chile,1700
2022-09-23,Chile,1691
2022-06-14,Chile,1712
2022-06-10,Chile,1716
2022-06-06,Chile,1740
2022-03-29,Chile,1776
2022-03-24,Chile,1796
2022-02-01,Chile,1805
2022-01-27,Chile,1785
2021-12-11,Chile,1801
2021-12-08,Chile,1794
2021-11-16,Chile,1797
2021-11-11,Chile,1830
2021-10-14,Chile,1811
2021-10-10,Chile,1794
2021-10-07,Chile,1752
2021-09-09,Chile,1772
2021-09-05,Chile,1787
2021-09-02,Chile,1786
2021-07-02,Chile,1791
2021-06-24,Chile,1807
2021-06-21,Chile,1843
2021-06-18,Chile,1839
2021-06-14,Chile,1828
2021-06-08,Chile,1813
2021-06-03,Chile,1830
2021-03-26,Chile,1826
2020-11-17,Chile,1796
2020-11-13,Chile,1838
2020-10-13,Chile,1815
2020-10-08,Chile,1827
2018-11-20,Chile,1858
2018-11-16,Chile,1820
2018-10-16,Chile,1879
2018-10-12,Chile,1840
2018-09-11,Chile,1860
2018-06-08,Chile,1864
2018-06-04,Chile,1882
2018-05-31,Chile,1831
2018-03-27,Chile,1870
2018-03-24,Chile,1886
2022-07-27,China,1470
2022-07-24,China,1467
2022-07-20,China,1446
2022-03-29,China,1446
2022-03-24,China,1474
2022-02-01,China,1453
2022-01-27,China,1492
2021-11-16,China,1510
2021-11-11,China,1491
2021-10-12,China,1479
2021-10-07,China,1504
2021-09-07,China,1477
2021-09-02,China,1492
2021-06-15,China,1504
2021-06-11,China,1473
2021-06-07,China,1471
2021-05-30,China,1516
2018-12-28,China,1511
2018-12-24,China,1499
2018-11-20,China,1519
2018-10-16,China,1555
2018-10-13,China,1504
2018-09-10,China,1517
2018-09-07,China,1501
2018-06-02,China,1541
2018-05-26,China,1524
2018-03-26,China,1525
2018-03-22,China,1550
2022-11-19,Colombia,1927
2022-09-27,Colombia,1926
2022-09-24,Colombia,1904
2022-06-05,Colombia,1907
2022-03-29,Colombia,1896
2022-03-24,Colombia,1885
2022-02-01,Colombia,1865
2022-01-28,Colombia,1870
2022-01-16,Colombia,1909
2021-11-16,Colombia,1902
2021-11-11,Colombia,1911
2021-10-14,Colombia,1924
2021-10-10,Colombia,1947
2021-10-07,Colombia,1926
2021-09-09,Colombia,1931
2021-09-05,Colombia,1902
2021-09-02,Colombia,1901
2021-07-09,Colombia,1928
2021-07-06,Colombia,1906
2021-07-03,Colombia,1896
2021-06-23,Colombia,1886
2021-06-20,Colombia,1890
2021-06-17,Colombia,1929
2021-06-13,Colombia,1947
2021-06-08,Colombia,1935
2021-06-03,Colombia,1917
2020-11-17,Colombia,1900
2020-11-13,Colombia,1958
2020-10-13,Colombia,1983
2020-10-09,Colombia,1975
2018-10-16,Colombia,1966
2018-10-11,Colombia,1959
2018-09-11,Colombia,1940
2018-09-07,Colombia,1953
2018-07-03,Colombia,1939
2018-06-28,Colombia,1938
2018-06-24,Colombia,1902
2018-06-19,Colombia,1879
2018-06-01,Colombia,1913
2018-03-27,Colombia,1922
2018-03-23,Colombia,1961
2022-09-27,Comoros,1242
2022-09-22,Comoros,1246
2022-07-10,Comoros,1253
2022-07-07,Comoros,1237
2022-07-05,Comoros,1263
2022-06-07,Comoros,1273
2022-06-03,Comoros,1301
2022-03-25,Comoros,1303
2022-01-24,Comoros,1264
2022-01-18,Comoros,1280
2022-01-14,Comoros,1228
2022-01-10,Comoros,1227
2021-12-31,Comoros,1225
2021-11-13,Comoros,1273
2021-09-07,Comoros,1254
2021-09-01,Comoros,1224
2021-06-24,Comoros,1219
2021-03-29,Comoros,1232
2021-03-25,Comoros,1247
2020-11-15,Comoros,1262
2020-11-11,Comoros,1220
2020-10-11,Comoros,1143
2018-11-17,Comoros,1109
2018-10-16,Comoros,1072
2018-10-13,Comoros,1042
2018-09-08,Comoros,1053
2018-05-31,Comoros,1022
2018-05-29,Comoros,1032
2018-05-27,Comoros,1040
2018-03-24,Comoros,1064
2022-09-27,Congo,1290
2022-09-24,Congo,1312
2022-06-08,Congo,1335
2022-06-04,Congo,1289
2022-03-29,Congo,1281
2022-03-25,Congo,1296
2021-11-14,Congo,1316
2021-11-11,Congo,1329
2021-10-12,Congo,1316
2021-10-09,Congo,1346
2021-09-07,Congo,1359
2021-09-02,Congo,1368
2021-06-09,Congo,1380
2021-03-30,Congo,1356
2021-03-26,Congo,1403
2020-11-16,Congo,1368
2020-11-12,Congo,1397
2020-10-09,Congo,1354
2018-11-18,Congo,1400
2018-10-16,Congo,1369
2018-10-11,Congo,1415
2018-09-09,Congo,1399
2018-03-25,Congo,1404
2022-11-09,Costa Rica,1758
2022-09-27,Costa Rica,1747
2022-09-23,Costa Rica,1731
2022-06-14,Costa Rica,1732
2022-06-05,Costa Rica,1718
2022-06-02,Costa Rica,1701
2022-03-30,Costa Rica,1750
2022-03-27,Costa Rica,1709
2022-03-24,Costa Rica,1712
2022-02-02,Costa Rica,1670
2022-01-30,Costa Rica,1649
2022-01-27,Costa Rica,1649
2021-11-16,Costa Rica,1629
2021-11-12,Costa Rica,1598
2021-10-13,Costa Rica,1609
2021-10-10,Costa Rica,1634
2021-10-07,Costa Rica,1604
2021-09-08,Costa Rica,1609
2021-09-05,Costa Rica,1617
2021-09-02,Costa Rica,1620
2021-08-21,Costa Rica,1622
2021-07-25,Costa Rica,1637
2021-07-20,Costa Rica,1668
2021-07-16,Costa Rica,1643
2021-07-12,Costa Rica,1633
2021-06-09,Costa Rica,1617
2021-06-06,Costa Rica,1633
2021-06-03,Costa Rica,1643
2021-03-30,Costa Rica,1616
2021-03-27,Costa Rica,1624
2020-11-13,Costa Rica,1623
2020-10-13,Costa Rica,1597
2020-10-10,Costa Rica,1611
2020-02-01,Costa Rica,1696
2018-11-20,Costa Rica,1751
2018-11-16,Costa Rica,1735
2018-10-16,Costa Rica,1686
2018-10-11,Costa Rica,1681
2018-09-11,Costa Rica,1684
2018-09-07,Costa Rica,1698
2018-06-27,Costa Rica,1725
2018-06-22,Costa Rica,1711
2018-06-17,Costa Rica,1716
2018-06-11,Costa Rica,1733
2018-06-07,Costa Rica,1739
2018-06-03,Costa Rica,1769
2018-03-27,Costa Rica,1717
2018-03-23,Costa Rica,1773
2022-11-16,Croatia,1932
2022-09-25,Croatia,1914
2022-09-22,Croatia,1914
2022-06-13,Croatia,1889
2022-06-10,Croatia,1853
2022-06-06,Croatia,1819
2022-06-03,Croatia,1814
2022-03-29,Croatia,1860
2022-03-26,Croatia,1840
2021-11-14,Croatia,1871
2021-11-11,Croatia,1844
2021-10-11,Croatia,1840
2021-10-08,Croatia,1854
2021-09-07,Croatia,1855
2021-09-04,Croatia,1843
2021-09-01,Croatia,1817
2021-06-28,Croatia,1830
2021-06-22,Croatia,1833
2021-06-18,Croatia,1815
2021-06-13,Croatia,1808
2021-06-06,Croatia,1817
2021-06-01,Croatia,1816
2021-03-30,Croatia,1836
2021-03-27,Croatia,1836
2021-03-24,Croatia,1812
2020-11-17,Croatia,1859
2020-11-14,Croatia,1859
2020-11-11,Croatia,1886
2020-10-14,Croatia,1897
2020-10-11,Croatia,1927
2020-10-07,Croatia,1919
2020-09-08,Croatia,1884
2020-09-05,Croatia,1898
2018-11-18,Croatia,1910
2018-11-15,Croatia,1957
2018-10-15,Croatia,1921
2018-10-12,Croatia,1922
2018-09-11,Croatia,1923
2018-09-06,Croatia,1943
2018-07-15,Croatia,1953
2018-07-11,Croatia,1973
2018-07-07,Croatia,1933
2018-07-01,Croatia,1951
2018-06-26,Croatia,1957
2018-06-21,Croatia,1916
2018-06-16,Croatia,1869
2018-06-08,Croatia,1869
2018-06-03,Croatia,1843
2018-03-27,Croatia,1874
2018-03-23,Croatia,1828
2022-11-18,Cuba,1316
2022-11-15,Cuba,1334
2022-06-12,Cuba,1322
2022-06-09,Cuba,1302
2022-06-05,Cuba,1282
2022-06-02,Cuba,1252
2022-03-27,Cuba,1292
2022-03-24,Cuba,1261
2021-11-13,Cuba,1255
2021-11-10,Cuba,1297
2021-06-08,Cuba,1277
2021-06-02,Cuba,1254
2021-03-28,Cuba,1247
2021-03-24,Cuba,1321
2018-11-17,Cuba,1353
2018-10-12,Cuba,1320
2018-09-29,Cuba,1311
2018-09-08,Cuba,1304
2018-08-29,Cuba,1306
2018-08-26,Cuba,1278
2018-08-18,Cuba,1280
2018-03-25,Cuba,1295
2022-09-27,Curaçao,1354
2022-09-24,Curaçao,1364
2022-06-09,Curaçao,1405
2022-06-06,Curaçao,1419
2022-06-03,Curaçao,1378
2021-10-09,Curaçao,1395
2021-10-06,Curaçao,1411
2021-10-03,Curaçao,1433
2021-10-01,Curaçao,1430
2021-06-15,Curaçao,1436
2021-06-12,Curaçao,1414
2021-06-08,Curaçao,1442
2021-06-05,Curaçao,1436
2021-03-28,Curaçao,1441
2018-11-19,CuraÃ§ao,1335
2018-10-12,CuraÃ§ao,1311
2018-09-10,CuraÃ§ao,1308
2018-03-26,CuraÃ§ao,1331
2018-03-23,CuraÃ§ao,1294
2022-11-20,Cyprus,1388
2022-11-16,Cyprus,1333
2022-09-27,Cyprus,1346
2022-09-24,Cyprus,1385
2022-06-12,Cyprus,1334
2022-06-09,Cyprus,1314
2022-06-05,Cyprus,1331
2022-06-02,Cyprus,1318
2022-03-29,Cyprus,1343
2022-03-24,Cyprus,1303
2021-11-14,Cyprus,1287
2021-11-11,Cyprus,1294
2021-10-11,Cyprus,1301
2021-10-08,Cyprus,1309
2021-09-07,Cyprus,1309
2021-09-04,Cyprus,1320
2021-09-01,Cyprus,1323
2021-06-07,Cyprus,1363
2021-06-04,Cyprus,1362
2021-03-30,Cyprus,1388
2021-03-27,Cyprus,1335
2021-03-24,Cyprus,1348
2020-11-17,Cyprus,1322
2020-11-14,Cyprus,1356
2020-11-11,Cyprus,1313
2020-10-13,Cyprus,1323
2020-10-10,Cyprus,1310
2020-10-07,Cyprus,1338
2020-09-08,Cyprus,1339
2020-09-05,Cyprus,1398
2018-11-19,Cyprus,1421
2018-11-16,Cyprus,1445
2018-10-16,Cyprus,1428
2018-10-13,Cyprus,1409
2018-09-09,Cyprus,1441
2018-09-06,Cyprus,1391
2018-05-20,Cyprus,1387
2018-03-23,Cyprus,1426
2022-11-19,Czechia,1752
2022-11-16,Czechia,1791
2022-09-27,Czechia,1777
2022-09-24,Czechia,1811
2022-06-12,Czechia,1822
2022-06-09,Czechia,1830
2022-06-05,Czechia,1857
2022-06-02,Czechia,1860
2022-03-29,Czechia,1821
2022-03-24,Czechia,1803
2021-11-16,Czechia,1836
2021-11-11,Czechia,1833
2021-10-11,Czechia,1829
2021-10-08,Czechia,1827
2021-09-08,Czechia,1829
2021-09-05,Czechia,1830
2021-09-02,Czechia,1844
2021-07-03,Czechia,1833
2021-06-27,Czechia,1843
2021-06-22,Czechia,1791
2021-06-18,Czechia,1808
2021-06-14,Czechia,1790
2021-06-08,Czechia,1778
2021-06-04,Czechia,1757
2021-03-30,Czechia,1755
2021-03-27,Czechia,1792
2021-03-24,Czechia,1767
2020-11-18,Czechia,1769
2020-11-15,Czechia,1754
2020-11-11,Czechia,1727
2020-10-14,Czechia,1722
2020-10-11,Czechia,1761
2020-10-07,Czechia,1748
2020-09-07,Czechia,1732
2020-09-04,Czechia,1761
2018-11-19,Czechia,1747
2018-11-15,Czechia,1733
2018-10-16,Czechia,1685
2018-10-13,Czechia,1715
2018-09-10,Czechia,1664
2018-09-06,Czechia,1686
2018-06-06,Czechia,1732
2018-06-01,Czechia,1691
2018-03-26,Czechia,1717
2018-03-23,Czechia,1695
2022-09-27,Democratic Republic of Congo,1467
2022-09-23,Democratic Republic of Congo,1432
2022-06-08,Democratic Republic of Congo,1431
2022-06-04,Democratic Republic of Congo,1470
2022-03-29,Democratic Republic of Congo,1500
2022-03-25,Democratic Republic of Congo,1524
2022-02-01,Democratic Republic of Congo,1484
2021-11-14,Democratic Republic of Congo,1522
2021-11-11,Democratic Republic of Congo,1482
2021-10-10,Democratic Republic of Congo,1442
2021-10-07,Democratic Republic of Congo,1492
2021-09-06,Democratic Republic of Congo,1467
2021-09-02,Democratic Republic of Congo,1466
2021-06-11,Democratic Republic of Congo,1484
2021-06-05,Democratic Republic of Congo,1465
2021-03-29,Democratic Republic of Congo,1494
2021-03-25,Democratic Republic of Congo,1468
2020-11-17,Democratic Republic of Congo,1506
2020-11-14,Democratic Republic of Congo,1486
2020-10-13,Democratic Republic of Congo,1505
2020-10-09,Democratic Republic of Congo,1515
2018-11-18,Democratic Republic of Congo,1538
2018-10-16,Democratic Republic of Congo,1544
2018-10-13,Democratic Republic of Congo,1540
2018-09-09,Democratic Republic of Congo,1569
2018-05-28,Democratic Republic of Congo,1593
2018-03-27,Democratic Republic of Congo,1555
2022-11-22,Denmark,1952
2022-09-25,Denmark,1980
2022-09-22,Denmark,1924
2022-06-13,Denmark,1967
2022-06-10,Denmark,1940
2022-06-06,Denmark,1984
2022-06-03,Denmark,1980
2022-03-29,Denmark,1950
2022-03-26,Denmark,1906
2021-11-15,Denmark,1932
2021-11-12,Denmark,1984
2021-10-12,Denmark,1990
2021-10-09,Denmark,1979
2021-09-07,Denmark,1980
2021-09-04,Denmark,1971
2021-09-01,Denmark,1973
2021-07-07,Denmark,1954
2021-07-03,Denmark,1984
2021-06-26,Denmark,1949
2021-06-21,Denmark,1926
2021-06-17,Denmark,1913
2021-06-12,Denmark,1923
2021-06-06,Denmark,1978
2021-06-02,Denmark,1969
2021-03-31,Denmark,1958
2021-03-28,Denmark,1940
2021-03-25,Denmark,1935
2020-11-18,Denmark,1921
2020-11-15,Denmark,1943
2020-11-11,Denmark,1948
2020-10-14,Denmark,1935
2020-10-11,Denmark,1886
2020-10-07,Denmark,1871
2020-09-08,Denmark,1877
2020-09-05,Denmark,1879
2018-11-19,Denmark,1896
2018-11-16,Denmark,1915
2018-10-16,Denmark,1906
2018-10-13,Denmark,1877
2018-09-09,Denmark,1898
2018-09-05,Denmark,1853
2018-07-01,Denmark,1895
2018-06-26,Denmark,1889
2018-06-21,Denmark,1878
2018-06-16,Denmark,1891
2018-06-09,Denmark,1876
2018-06-02,Denmark,1839
2018-03-27,Denmark,1847
2018-03-22,Denmark,1858
2022-03-27,Djibouti,860
2022-03-23,Djibouti,873
2021-11-15,Djibouti,887
2021-11-12,Djibouti,894
2021-10-11,Djibouti,894
2021-10-08,Djibouti,896
2021-09-06,Djibouti,897
2021-09-02,Djibouti,905
2021-06-23,Djibouti,904
2022-06-09,Dominica,987
2022-06-05,Dominica,1008
2022-06-02,Dominica,1022
2022-05-15,Dominica,1071
2022-05-12,Dominica,1063
2021-06-08,Dominica,1026
2021-06-02,Dominica,1017
2021-03-28,Dominica,1012
2021-03-24,Dominica,1025
2018-11-20,Dominica,1044
2018-10-16,Dominica,1028
2018-09-06,Dominica,1037
2018-08-11,Dominica,1028
2018-04-01,Dominica,1021
2022-11-18,Dominican Republic,1187
2022-11-15,Dominican Republic,1169
2022-06-13,Dominican Republic,1184
2022-06-10,Dominican Republic,1205
2022-06-05,Dominican Republic,1183
2022-06-02,Dominican Republic,1196
2021-06-08,Dominican Republic,1169
2021-06-04,Dominican Republic,1178
2021-03-27,Dominican Republic,1185
2021-03-24,Dominican Republic,1194
2021-01-25,Dominican Republic,1194
2021-01-19,Dominican Republic,1216
2018-11-17,Dominican Republic,1251
2018-10-12,Dominican Republic,1279
2018-03-25,Dominican Republic,1280
2022-11-08,East Timor,629
2022-11-05,East Timor,592
2022-07-16,East Timor,621
2022-06-02,East Timor,615
2022-05-28,East Timor,643
2022-01-30,East Timor,620
2022-01-27,East Timor,621
2021-12-14,East Timor,622
2021-12-11,East Timor,627
2021-12-08,East Timor,630
2021-12-05,East Timor,643
2018-11-21,East Timor,643
2018-11-17,East Timor,648
2018-11-13,East Timor,649
2018-11-09,East Timor,651
2018-10-12,East Timor,659
2018-09-08,East Timor,628
2022-11-20,Ecuador,1851
2022-11-12,Ecuador,1820
2022-09-27,Ecuador,1837
2022-09-23,Ecuador,1830
2022-06-11,Ecuador,1851
2022-06-05,Ecuador,1844
2022-06-02,Ecuador,1855
2022-03-29,Ecuador,1850
2022-03-24,Ecuador,1822
2022-02-01,Ecuador,1859
2022-01-27,Ecuador,1870
2021-12-04,Ecuador,1834
2021-11-16,Ecuador,1849
2021-11-11,Ecuador,1829
2021-10-27,Ecuador,1834
2021-10-14,Ecuador,1795
2021-10-10,Ecuador,1764
2021-10-07,Ecuador,1806
2021-09-09,Ecuador,1781
2021-09-05,Ecuador,1805
2021-09-02,Ecuador,1815
2021-07-03,Ecuador,1789
2021-06-27,Ecuador,1805
2021-06-23,Ecuador,1781
2021-06-20,Ecuador,1777
2021-06-13,Ecuador,1775
2021-06-08,Ecuador,1787
2021-06-04,Ecuador,1819
2021-03-29,Ecuador,1838
2020-11-17,Ecuador,1822
2020-11-12,Ecuador,1779
2020-10-13,Ecuador,1770
2020-10-08,Ecuador,1754
2018-11-20,Ecuador,1780
2018-11-15,Ecuador,1783
2018-10-16,Ecuador,1730
2018-10-12,Ecuador,1712
2018-09-11,Ecuador,1767
2018-09-07,Ecuador,1763
2022-11-18,Egypt,1698
2022-09-27,Egypt,1648
2022-09-23,Egypt,1643
2022-06-14,Egypt,1626
2022-06-09,Egypt,1644
2022-06-05,Egypt,1704
2022-03-29,Egypt,1680
2022-03-25,Egypt,1726
2022-02-06,Egypt,1694
2022-02-03,Egypt,1683
2022-01-30,Egypt,1694
2022-01-26,Egypt,1654
2022-01-19,Egypt,1653
2022-01-15,Egypt,1647
2022-01-11,Egypt,1630
2021-12-18,Egypt,1656
2021-12-15,Egypt,1644
2021-12-11,Egypt,1677
2021-12-07,Egypt,1660
2021-12-04,Egypt,1647
2021-12-01,Egypt,1641
2021-11-16,Egypt,1637
2021-11-12,Egypt,1613
2021-10-11,Egypt,1623
2021-10-08,Egypt,1619
2021-09-30,Egypt,1614
2021-09-05,Egypt,1592
2021-09-01,Egypt,1615
2021-03-29,Egypt,1604
2021-03-25,Egypt,1587
2020-11-17,Egypt,1599
2020-11-14,Egypt,1626
2018-11-16,Egypt,1635
2018-10-16,Egypt,1594
2018-10-12,Egypt,1589
2018-09-08,Egypt,1584
2018-06-25,Egypt,1573
2018-06-19,Egypt,1608
2018-06-15,Egypt,1632
2018-06-06,Egypt,1638
2018-06-01,Egypt,1662
2018-05-25,Egypt,1628
2018-03-27,Egypt,1625
2018-03-23,Egypt,1650
2022-11-16,El Salvador,1450
2022-09-27,El Salvador,1494
2022-06-14,El Salvador,1513
2022-06-07,El Salvador,1479
2022-06-04,El Salvador,1505
2022-05-01,El Salvador,1527
2022-04-24,El Salvador,1472
2022-03-30,El Salvador,1502
2022-03-27,El Salvador,1509
2022-03-24,El Salvador,1521
2022-02-02,El Salvador,1525
2022-01-30,El Salvador,1525
2022-01-27,El Salvador,1493
2021-12-11,El Salvador,1493
2021-12-04,El Salvador,1518
2021-11-16,El Salvador,1484
2021-11-12,El Salvador,1512
2021-11-05,El Salvador,1493
2021-10-13,El Salvador,1516
2021-10-10,El Salvador,1511
2021-10-07,El Salvador,1552
2021-09-24,El Salvador,1496
2021-09-08,El Salvador,1530
2021-09-05,El Salvador,1553
2021-09-02,El Salvador,1560
2021-08-21,El Salvador,1543
2021-07-24,El Salvador,1532
2021-07-18,El Salvador,1549
2021-07-14,El Salvador,1553
2021-07-11,El Salvador,1527
2021-07-04,El Salvador,1485
2021-06-26,El Salvador,1503
2021-06-15,El Salvador,1506
2021-06-12,El Salvador,1487
2021-06-08,El Salvador,1478
2021-06-05,El Salvador,1468
2021-03-28,El Salvador,1458
2021-03-25,El Salvador,1485
2020-12-09,El Salvador,1474
2020-01-19,El Salvador,1441
2018-11-20,El Salvador,1481
2018-11-16,El Salvador,1424
2018-10-13,El Salvador,1479
2018-09-11,El Salvador,1471
2018-06-02,El Salvador,1499
2022-11-21,England,1940
2022-09-26,England,1927
2022-09-23,England,1909
2022-06-14,England,1956
2022-06-11,England,2008
2022-06-07,England,2005
2022-06-04,England,1988
2022-03-29,England,2044
2022-03-26,England,2054
2021-11-15,England,2032
2021-11-12,England,2033
2021-10-12,England,2022
2021-10-09,England,2046
2021-09-08,England,2036
2021-09-05,England,2056
2021-09-02,England,2046
